,Total Overdose Deaths,Total Overdose Deaths Female,Total Overdose Deaths Male,Any Opioid1,Any Opioid1 Female,Any Opioid1 Male,Select Opioids1a AND Synthetic Opioids other than Methadone,Prescription Opioids2,Prescription Opioids2 Female,Prescription Opioids2 Male,Prescription Opioids AND Synthetic Opioids other than Methadone,Prescription Opioids AND Synthetic Opioids other than Methadone Female,Prescription Opioids AND Synthetic Opioids other than Methadone Male,Prescription Opioids WITHOUT Synthetic Opioids other than Methadone,Prescription Opioids WITHOUT Synthetic Opioids other than Methadone Female,Prescription Opioids WITHOUT Synthetic Opioids other than Methadone Male,Synthetic Opioids other than Methadone (primarily fentanyl)3,Synthetic Opioids other than Methadone (primarily fentanyl)3 Female,Synthetic Opioids other than Methadone (primarily fentanyl)3 Male,Heroin4,Heroin4 Female,Heroin4 Male,Heroin AND Synthetic Opioids other than Methadone,Heroin AND Synthetic Opioids other than Methadone Female,Heroin AND Synthetic Opioids other than Methadone Male,Heroin WITHOUT Synthetic Opioids other than Methadone,Heroin WITHOUT Synthetic Opioids other than Methadone Female,Heroin WITHOUT Synthetic Opioids other than Methadone Male,Stimulants5a,Stimulants5a Female,Stimulants5a Male,Stimulants AND Any Opioid,Stimulants AND Any Opioid Female,Stimulants AND Any Opioid Male,Stimulants WITHOUT Any Opioid,Stimulants WITHOUT Any Opioid Female,Stimulants WITHOUT Any Opioid Male,Stimulants AND Synthetic Opioids other than Methadone,Stimulants AND Synthetic Opioids other than Methadone Female,Stimulants AND Synthetic Opioids other than Methadone Male,Stimulants WITHOUT Synthetic Opioids other than Methadone,Stimulants WITHOUT Synthetic Opioids other than Methadone Female,Stimulants WITHOUT Synthetic Opioids other than Methadone Male,Cocaine5,Cocaine5 Female,Cocaine5 Male,Cocaine AND Any Opioid,Cocaine AND Any Opioid Female,Cocaine AND Any Opioid Male,Cocaine WITHOUT Any Opioid,Cocaine WITHOUT Any Opioid Female,Cocaine WITHOUT Any Opioid Male,Cocaine AND Synthetic Opioids other than Methadone,Cocaine AND Synthetic Opioids other than Methadone Female,Cocaine AND Synthetic Opioids other than Methadone Male,Cocaine WITHOUT Synthetic Opioids other than Methadone,Cocaine WITHOUT Synthetic Opioids other than Methadone Female,Cocaine WITHOUT Synthetic Opioids other than Methadone Male,Psychostimulants With Abuse Potential (primarily methamphetamine)6,Psychostimulants With Abuse Potential (primarily methamphetamine)6 Female,Psychostimulants With Abuse Potential (primarily methamphetamine)6 Male,Psychostimulants With Abuse Potential AND Any Opioid,Psychostimulants With Abuse Potential AND Any Opioid Female,Psychostimulants With Abuse Potential AND Any Opioid Male,Psychostimulants With Abuse Potential WITHOUT Any Opioid,Psychostimulants With Abuse Potential WITHOUT Any Opioid Female,Psychostimulants With Abuse Potential WITHOUT Any Opioid Male,Psychostimulants With Abuse Potential AND Synthetic Opioids other than           Methadone,Psychostimulants With Abuse Potential AND Synthetic Opioids other than           Methadone Female,Psychostimulants With Abuse Potential AND Synthetic Opioids other than           Methadone Male,Psychostimulants With Abuse Potential WITHOUT Synthetic Opioids other than Methadone,Psychostimulants With Abuse Potential WITHOUT Synthetic Opioids other than Methadone Female,Psychostimulants With Abuse Potential WITHOUT Synthetic Opioids other than Methadone Male,Benzodiazepines7,Benzodiazepines7 Female,Benzodiazepines7 Male,Benzodiazepines AND Any Opioid,Benzodiazepines AND Any Opioid Female,Benzodiazepines AND Any Opioid Male,Benzodiazepines WITHOUT Any Opioid,Benzodiazepines WITHOUT Any Opioid Female,Benzodiazepines WITHOUT Any Opioid Male,Benzodiazepines AND Synthetic Opioids other than Methadone,Benzodiazepines AND Synthetic Opioids other than Methadone Female,Benzodiazepines AND Synthetic Opioids other than Methadone Male,Benzodiazepines WITHOUT Synthetic Opioids other than Methadone,Benzodiazepines WITHOUT Synthetic Opioids other than Methadone Female,Benzodiazepines WITHOUT Synthetic Opioids other than Methadone Male,Antidepressants8,Antidepressants8 Female,Antidepressants8 Male,Antidepressants AND Any Opioid,Antidepressants AND Any Opioid Female,Antidepressants AND Any Opioid Male,Antidepressants WITHOUT Any Opioid,Antidepressants WITHOUT Any Opioid Female,Antidepressants WITHOUT Any Opioid Male,Antidepressants AND Synthetic Opioids other than Methadone,Antidepressants AND Synthetic Opioids other than Methadone Female,Antidepressants AND Synthetic Opioids other than Methadone Male,Antidepressants WITHOUT Synthetic Opioids other than Methadone,Antidepressants WITHOUT Synthetic Opioids other than Methadone Female,Antidepressants WITHOUT Synthetic Opioids other than Methadone Male,Total Overdose Deaths_youth,Total Overdose Deaths Female_youth,Total Overdose Deaths Male_youth,Any Opioid1_youth,Any Opioid1 Female_youth,Any Opioid1 Male_youth,Prescription Opioids2_youth,Prescription Opioids2 Female_youth,Prescription Opioids2 Male_youth,Prescription Opioids AND Synthetic Opioids other than Methadone (primarily fentanyl)_youth,Prescription Opioids AND Synthetic Opioids other than Methadone (primarily fentanyl) Female_youth,Prescription Opioids AND Synthetic Opioids other than Methadone (primarily fentanyl) Male_youth,Synthetic Opioids other than Methadone (primarily fentanyl)3_youth,Synthetic Opioids other than Methadone (primarily fentanyl)3 Female_youth,Synthetic Opioids other than Methadone (primarily fentanyl)3 Male_youth,Heroin4_youth,Heroin4 Female_youth,Heroin4 Male_youth,Heroin AND Synthetic Opioids other than Methadone (primarily fentanyl)_youth,Heroin AND Synthetic Opioids other than Methadone (primarily fentanyl) Female_youth,Heroin AND Synthetic Opioids other than Methadone (primarily fentanyl) Male_youth,Stimulants5a_youth,Stimulants5a Female_youth,Stimulants5a Male_youth,Stimulants AND Any Opioid_youth,Stimulants AND Any Opioid Female_youth,Stimulants AND Any Opioid Male_youth,Stimulants AND Synthetic Opioids other than Methadone_youth,Stimulants AND Synthetic Opioids other than Methadone Female_youth,Stimulants AND Synthetic Opioids other than Methadone Male_youth,Cocaine5_youth,Cocaine5 Female_youth,Cocaine5 Male_youth,Cocaine AND Any Opioid_youth,Cocaine AND Any Opioid Female_youth,Cocaine AND Any Opioid Male_youth,Cocaine AND Synthetic Opioids other than Methadone (primarily fentanyl)_youth,Cocaine AND Synthetic Opioids other than Methadone (primarily fentanyl) Female_youth,Cocaine AND Synthetic Opioids other than Methadone (primarily fentanyl) Male_youth,Psychostimulants With Abuse Potential (primarily methamphetamine)6_youth,Psychostimulants With Abuse Potential (primarily methamphetamine)6 Female_youth,Psychostimulants With Abuse Potential (primarily methamphetamine)6 Male_youth,Psychostimulants With Abuse Potential AND Any Opioid_youth,Psychostimulants With Abuse Potential AND Any Opioid Female_youth,Psychostimulants With Abuse Potential AND Any Opioid Male_youth,Psychostimulants With Abuse Potential AND Synthetic Opioids other than Methadone (primarily fentanyl)_youth,Psychostimulants With Abuse Potential AND Synthetic Opioids other than Methadone (primarily fentanyl) Female_youth,Psychostimulants With Abuse Potential AND Synthetic Opioids other than Methadone (primarily fentanyl) Male_youth,Benzodiazepines7_youth,Benzodiazepines7 Female_youth,Benzodiazepines7 Male_youth,Benzodiazepines AND Any Opioid_youth,Benzodiazepines AND Any Opioid Female_youth,Benzodiazepines AND Any Opioid Male_youth,Benzodiazepines AND Synthetic Opioids other than Methadone (primarily fentanyl)_youth,Benzodiazepines AND Synthetic Opioids other than Methadone (primarily fentanyl) Female_youth,Benzodiazepines AND Synthetic Opioids other than Methadone (primarily fentanyl) Male_youth,Antidepressants8_youth,Antidepressants8 Female_youth,Antidepressants8 Male_youth,Antidepressants AND Any Opioid_youth,Antidepressants AND Any Opioid Female_youth,Antidepressants AND Any Opioid Male_youth,Antidepressants AND Synthetic Opioids other than Methadone (primarily fentanyl)_youth,Antidepressants AND Synthetic Opioids other than Methadone (primarily fentanyl) Female_youth,Antidepressants AND Synthetic Opioids other than Methadone (primarily fentanyl) Male_youth
2009,37004.0,14411.0,22593.0,20422.0,7287.0,13135.0,923.0,13523.0,5212.0,8311.0,872.0,444.0,428.0,12651.0,4768.0,7883.0,2946.0,1445.0,1501.0,3278.0,577.0,2701.0,29.0,10.0,19.0,3249.0,567.0,2682.0,5824.0,1586.0,4238.0,2766.0,752.0,2014.0,3058.0,834.0,2224.0,240.0,83.0,157.0,5584.0,1503.0,4081.0,4350.0,1141.0,3209.0,2210.0,574.0,1636.0,2140.0,567.0,1573.0,176.0,61.0,115.0,4174.0,1080.0,3094.0,1632.0,489.0,1143.0,654.0,207.0,447.0,978.0,282.0,696.0,69.0,25.0,44.0,1563.0,464.0,1099.0,5567.0,2281.0,3286.0,4633.0,1853.0,2780.0,934.0,428.0,506.0,658.0,330.0,328.0,4909.0,1951.0,2958.0,3768.0,2133.0,1635.0,2292.0,1308.0,984.0,1476.0,825.0,651.0,505.0,337.0,168.0,3263.0,1796.0,1467.0,3377.0,862.0,2515.0,2229.0,521.0,1708.0,1406.0,338.0,1068.0,58.0,21.0,37.0,203.0,53.0,150.0,510.0,115.0,395.0,,,,395.0,98.0,297.0,271.0,59.0,212.0,26.0,,18.0,269.0,58.0,211.0,208.0,42.0,166.0,14.0,,,147.0,46.0,101.0,79.0,21.0,58.0,,,,571.0,147.0,424.0,517.0,130.0,387.0,58.0,,40.0,177.0,76.0,101.0,103.0,41.0,62.0,,,
2010,38329.0,15323.0,23006.0,21089.0,7734.0,13355.0,1002.0,14583.0,5644.0,8939.0,939.0,453.0,486.0,13644.0,5191.0,8453.0,3007.0,1440.0,1567.0,3036.0,584.0,2452.0,45.0,8.0,37.0,2991.0,576.0,2415.0,5914.0,1683.0,4231.0,2662.0,803.0,1859.0,3252.0,880.0,2372.0,235.0,99.0,136.0,5679.0,1584.0,4095.0,4183.0,1132.0,3051.0,2086.0,572.0,1514.0,2097.0,560.0,1537.0,167.0,63.0,104.0,4016.0,1069.0,2947.0,1854.0,592.0,1262.0,640.0,255.0,385.0,1214.0,337.0,877.0,73.0,37.0,36.0,1781.0,555.0,1226.0,6497.0,2579.0,3918.0,5517.0,2125.0,3392.0,980.0,454.0,526.0,746.0,355.0,391.0,5751.0,2224.0,3527.0,3889.0,2204.0,1685.0,2389.0,1364.0,1025.0,1500.0,840.0,660.0,568.0,358.0,210.0,3321.0,1846.0,1475.0,3571.0,988.0,2583.0,2387.0,603.0,1784.0,1530.0,389.0,1141.0,65.0,26.0,39.0,229.0,77.0,152.0,537.0,118.0,419.0,,,,429.0,145.0,284.0,288.0,93.0,195.0,15.0,,16.0,265.0,80.0,185.0,209.0,63.0,146.0,10.0,,,179.0,73.0,106.0,91.0,36.0,55.0,,,,658.0,172.0,486.0,605.0,157.0,448.0,59.0,,43.0,198.0,78.0,120.0,126.0,51.0,75.0,,,
2011,41340.0,16352.0,24988.0,22784.0,8325.0,14459.0,961.0,15140.0,6082.0,9058.0,889.0,426.0,463.0,14251.0,5656.0,8595.0,2666.0,1247.0,1419.0,4397.0,878.0,3519.0,44.0,11.0,33.0,4353.0,867.0,3486.0,6765.0,1955.0,4810.0,3255.0,1024.0,2231.0,3510.0,931.0,2579.0,274.0,122.0,152.0,6491.0,1833.0,4658.0,4681.0,1314.0,3367.0,2505.0,746.0,1759.0,2176.0,568.0,1608.0,189.0,87.0,102.0,4492.0,1227.0,3265.0,2266.0,693.0,1573.0,876.0,316.0,560.0,1390.0,377.0,1013.0,93.0,40.0,53.0,2173.0,653.0,1520.0,6872.0,2902.0,3970.0,5826.0,2408.0,3418.0,1046.0,494.0,552.0,665.0,324.0,341.0,6207.0,2578.0,3629.0,4113.0,2422.0,1691.0,2501.0,1468.0,1033.0,1612.0,954.0,658.0,463.0,283.0,180.0,3650.0,2139.0,1511.0,3762.0,990.0,2772.0,2545.0,624.0,1921.0,1427.0,363.0,1064.0,62.0,23.0,39.0,220.0,60.0,160.0,809.0,183.0,626.0,,,,486.0,134.0,352.0,346.0,87.0,259.0,22.0,,10.0,310.0,82.0,228.0,242.0,63.0,179.0,12.0,,,199.0,63.0,136.0,123.0,32.0,91.0,,,,614.0,158.0,456.0,569.0,149.0,420.0,57.0,,44.0,183.0,83.0,100.0,114.0,48.0,66.0,,,
2012,41502.0,16390.0,25112.0,23166.0,8432.0,14734.0,944.0,14240.0,5995.0,8245.0,861.0,445.0,416.0,13379.0,5550.0,7829.0,2628.0,1195.0,1433.0,5925.0,1213.0,4712.0,69.0,19.0,50.0,5856.0,1194.0,4662.0,6879.0,2026.0,4853.0,3340.0,1057.0,2283.0,3539.0,969.0,2570.0,261.0,91.0,170.0,6618.0,1935.0,4683.0,4404.0,1262.0,3142.0,2448.0,720.0,1728.0,1956.0,542.0,1414.0,182.0,59.0,123.0,4222.0,1203.0,3019.0,2635.0,816.0,1819.0,993.0,378.0,615.0,1642.0,438.0,1204.0,91.0,40.0,51.0,2544.0,776.0,1768.0,6524.0,2789.0,3735.0,5500.0,2283.0,3217.0,1024.0,506.0,518.0,655.0,304.0,351.0,5869.0,2485.0,3384.0,4259.0,2469.0,1790.0,2536.0,1470.0,1066.0,1723.0,999.0,724.0,464.0,273.0,191.0,3795.0,2196.0,1599.0,3518.0,945.0,2573.0,2344.0,574.0,1769.0,1120.0,289.0,831.0,42.0,10.0,32.0,172.0,35.0,137.0,963.0,241.0,722.0,,,,452.0,129.0,323.0,310.0,87.0,223.0,13.0,,18.0,270.0,70.0,200.0,227.0,56.0,171.0,12.0,,,197.0,63.0,134.0,94.0,34.0,60.0,,,,511.0,137.0,374.0,479.0,128.0,351.0,51.0,,37.0,159.0,68.0,91.0,90.0,36.0,54.0,,,
2013,43982.0,17183.0,26799.0,25052.0,9055.0,15997.0,1219.0,14145.0,6049.0,8096.0,1015.0,488.0,527.0,13130.0,5561.0,7569.0,3105.0,1431.0,1674.0,8257.0,1732.0,6525.0,209.0,58.0,151.0,8048.0,1674.0,6374.0,8338.0,2412.0,5926.0,4037.0,1240.0,2797.0,4301.0,1172.0,3129.0,373.0,149.0,224.0,7965.0,2263.0,5702.0,4944.0,1376.0,3568.0,2831.0,803.0,2028.0,2113.0,573.0,1540.0,245.0,87.0,158.0,4699.0,1289.0,3410.0,3627.0,1106.0,2521.0,1354.0,491.0,863.0,2273.0,615.0,1658.0,142.0,67.0,75.0,3485.0,1039.0,2446.0,6973.0,3026.0,3947.0,5869.0,2485.0,3384.0,1104.0,541.0,563.0,804.0,388.0,416.0,6169.0,2638.0,3531.0,4458.0,2673.0,1785.0,2763.0,1664.0,1099.0,1695.0,1009.0,686.0,571.0,348.0,223.0,3887.0,2325.0,1562.0,3664.0,1028.0,2636.0,2486.0,640.0,1846.0,988.0,241.0,747.0,62.0,19.0,43.0,237.0,68.0,169.0,1263.0,322.0,941.0,20.0,7.0,13.0,549.0,166.0,383.0,349.0,104.0,245.0,24.0,,46.0,273.0,78.0,195.0,222.0,64.0,158.0,12.0,,,303.0,100.0,203.0,148.0,48.0,100.0,,,,507.0,133.0,374.0,452.0,117.0,335.0,56.0,,39.0,173.0,75.0,98.0,101.0,40.0,61.0,23.0,,
2014,47055.0,18243.0,28812.0,28647.0,10227.0,18420.0,2493.0,14838.0,6506.0,8332.0,1489.0,661.0,828.0,13349.0,5845.0,7504.0,5544.0,2079.0,3465.0,10574.0,2414.0,8160.0,1027.0,275.0,752.0,9547.0,2139.0,7408.0,9395.0,2720.0,6675.0,4999.0,1519.0,3480.0,4396.0,1201.0,3195.0,869.0,283.0,586.0,8526.0,2437.0,6089.0,5415.0,1535.0,3880.0,3414.0,973.0,2441.0,2001.0,562.0,1439.0,628.0,187.0,441.0,4787.0,1348.0,3439.0,4298.0,1278.0,3020.0,1806.0,610.0,1196.0,2492.0,668.0,1824.0,276.0,106.0,170.0,4022.0,1172.0,2850.0,7945.0,3487.0,4458.0,6733.0,2876.0,3857.0,1212.0,611.0,601.0,1222.0,534.0,688.0,6723.0,2953.0,3770.0,4768.0,2857.0,1911.0,2983.0,1767.0,1216.0,1785.0,1090.0,695.0,723.0,437.0,286.0,4045.0,2420.0,1625.0,3798.0,1075.0,2723.0,2706.0,711.0,1995.0,931.0,252.0,679.0,81.0,27.0,54.0,514.0,138.0,376.0,1452.0,373.0,1079.0,131.0,42.0,89.0,635.0,178.0,457.0,457.0,120.0,337.0,65.0,19.0,106.0,334.0,84.0,250.0,280.0,69.0,211.0,45.0,,32.0,340.0,103.0,237.0,204.0,57.0,147.0,24.0,,,572.0,167.0,405.0,514.0,147.0,367.0,89.0,25.0,64.0,206.0,98.0,108.0,121.0,49.0,72.0,30.0,,
2015,52404.0,19447.0,32957.0,33091.0,11420.0,21671.0,4806.0,15281.0,6664.0,8617.0,2263.0,898.0,1365.0,13018.0,5766.0,7252.0,9580.0,3020.0,6560.0,12989.0,3108.0,9881.0,2685.0,670.0,2015.0,10304.0,2438.0,7866.0,12122.0,3527.0,8595.0,6594.0,2000.0,4594.0,5528.0,1527.0,4001.0,1969.0,577.0,1392.0,10153.0,2950.0,7203.0,6784.0,1899.0,4885.0,4506.0,1261.0,3245.0,2278.0,638.0,1640.0,1542.0,425.0,1117.0,5242.0,1474.0,3768.0,5716.0,1745.0,3971.0,2345.0,819.0,1526.0,3371.0,926.0,2445.0,494.0,174.0,320.0,5222.0,1571.0,3651.0,8791.0,3779.0,5012.0,7485.0,3137.0,4348.0,1306.0,642.0,664.0,1801.0,738.0,1063.0,6990.0,3041.0,3949.0,4894.0,2909.0,1985.0,3062.0,1758.0,1304.0,1832.0,1151.0,681.0,808.0,463.0,345.0,4086.0,2446.0,1640.0,4235.0,1258.0,2977.0,3082.0,871.0,2211.0,886.0,267.0,619.0,171.0,58.0,113.0,999.0,281.0,718.0,1649.0,477.0,1172.0,305.0,96.0,209.0,826.0,281.0,545.0,589.0,198.0,391.0,158.0,52.0,303.0,442.0,139.0,303.0,385.0,122.0,263.0,121.0,40.0,81.0,416.0,157.0,259.0,227.0,85.0,142.0,46.0,,30.0,665.0,189.0,476.0,602.0,164.0,438.0,152.0,43.0,109.0,203.0,105.0,98.0,104.0,49.0,55.0,38.0,21.0,
2016,63632.0,22074.0,41558.0,42249.0,13751.0,28498.0,9299.0,17087.0,7109.0,9978.0,4055.0,1394.0,2661.0,13032.0,5715.0,7317.0,19413.0,5578.0,13835.0,15469.0,3717.0,11752.0,5781.0,1430.0,4351.0,9688.0,2287.0,7401.0,17258.0,4895.0,12363.0,10222.0,2987.0,7235.0,7036.0,1908.0,5128.0,5029.0,1428.0,3601.0,12229.0,3467.0,8762.0,10375.0,2882.0,7493.0,7263.0,2048.0,5215.0,3112.0,834.0,2278.0,4184.0,1171.0,3013.0,6191.0,1711.0,4480.0,7542.0,2194.0,5348.0,3416.0,1072.0,2344.0,4126.0,1122.0,3004.0,1042.0,322.0,720.0,6500.0,1872.0,4628.0,10684.0,4359.0,6325.0,9233.0,3723.0,5510.0,1451.0,636.0,815.0,3308.0,1188.0,2120.0,7376.0,3171.0,4205.0,4812.0,2835.0,1977.0,2960.0,1719.0,1241.0,1852.0,1116.0,736.0,1002.0,529.0,473.0,3810.0,2306.0,1504.0,5376.0,1483.0,3893.0,4027.0,1041.0,2986.0,1146.0,294.0,852.0,289.0,88.0,201.0,1958.0,524.0,1434.0,1728.0,453.0,1275.0,535.0,160.0,375.0,1275.0,375.0,900.0,936.0,265.0,671.0,438.0,135.0,512.0,757.0,204.0,553.0,641.0,171.0,470.0,354.0,114.0,240.0,571.0,183.0,388.0,334.0,98.0,236.0,97.0,23.0,74.0,1046.0,247.0,799.0,931.0,217.0,714.0,377.0,92.0,285.0,200.0,94.0,106.0,102.0,40.0,62.0,35.0,,20.0
2017,70237.0,23685.0,46552.0,47600.0,15263.0,32337.0,12556.0,17029.0,7156.0,9873.0,5444.0,1859.0,3585.0,11585.0,5297.0,6288.0,28466.0,7942.0,20524.0,15482.0,3886.0,11596.0,8091.0,2035.0,6056.0,7391.0,1851.0,5540.0,23139.0,6645.0,16494.0,14455.0,4292.0,10163.0,8684.0,2353.0,6331.0,9262.0,2612.0,6650.0,13877.0,4033.0,9844.0,13942.0,3921.0,10021.0,10131.0,2898.0,7233.0,3811.0,1023.0,2788.0,7241.0,2023.0,5218.0,6701.0,1898.0,4803.0,10333.0,3093.0,7240.0,5203.0,1683.0,3520.0,5130.0,1410.0,3720.0,2546.0,766.0,1780.0,7787.0,2327.0,5460.0,11537.0,4772.0,6765.0,10010.0,4031.0,5979.0,1527.0,741.0,786.0,4869.0,1696.0,3173.0,6668.0,3076.0,3592.0,5269.0,3112.0,2157.0,3301.0,1871.0,1430.0,1968.0,1241.0,727.0,1414.0,692.0,722.0,3855.0,2420.0,1435.0,5455.0,1663.0,3792.0,4094.0,1209.0,2885.0,1050.0,322.0,728.0,364.0,122.0,242.0,2655.0,778.0,1877.0,1454.0,423.0,1031.0,701.0,199.0,502.0,1587.0,529.0,1058.0,1208.0,419.0,789.0,774.0,262.0,559.0,924.0,291.0,633.0,792.0,259.0,533.0,564.0,188.0,376.0,780.0,281.0,499.0,516.0,198.0,318.0,266.0,97.0,169.0,1031.0,298.0,733.0,942.0,275.0,667.0,509.0,153.0,356.0,231.0,111.0,120.0,125.0,51.0,74.0,71.0,26.0,45.0
2018,67367.0,22426.0,44941.0,46802.0,14724.0,32078.0,13491.0,14975.0,6252.0,8723.0,5417.0,1872.0,3545.0,9558.0,4380.0,5178.0,31335.0,8807.0,22528.0,14996.0,3705.0,11291.0,9068.0,2267.0,6801.0,5928.0,1438.0,4490.0,25877.0,7529.0,18348.0,16165.0,4870.0,11295.0,9712.0,2659.0,7053.0,11516.0,3405.0,8111.0,14361.0,4124.0,10237.0,14666.0,4228.0,10438.0,10887.0,3189.0,7698.0,3779.0,1039.0,2740.0,8659.0,2496.0,6163.0,6007.0,1732.0,4275.0,12676.0,3775.0,8901.0,6405.0,2058.0,4347.0,6271.0,1717.0,4554.0,3613.0,1163.0,2450.0,9063.0,2612.0,6451.0,10724.0,4481.0,6243.0,9140.0,3699.0,5441.0,1584.0,782.0,802.0,5066.0,1808.0,3258.0,5658.0,2673.0,2985.0,5064.0,2993.0,2071.0,3019.0,1715.0,1304.0,2045.0,1278.0,767.0,1423.0,704.0,719.0,3641.0,2289.0,1352.0,4633.0,1481.0,3152.0,3618.0,1091.0,2527.0,790.0,242.0,548.0,352.0,117.0,235.0,2640.0,799.0,1841.0,1160.0,339.0,821.0,623.0,178.0,445.0,1497.0,517.0,980.0,1170.0,400.0,770.0,843.0,284.0,676.0,859.0,265.0,594.0,751.0,223.0,528.0,590.0,182.0,408.0,749.0,294.0,455.0,513.0,215.0,298.0,319.0,128.0,191.0,899.0,263.0,636.0,812.0,236.0,576.0,522.0,162.0,360.0,237.0,119.0,118.0,123.0,52.0,71.0,81.0,34.0,47.0
2019,70630.0,22749.0,47881.0,49860.0,15225.0,34635.0,13596.0,14139.0,5755.0,8384.0,5876.0,1949.0,3927.0,8263.0,3806.0,4457.0,36359.0,10076.0,26283.0,14019.0,3520.0,10499.0,8746.0,2256.0,6490.0,5273.0,1264.0,4009.0,30231.0,8532.0,21699.0,19192.0,5561.0,13631.0,11039.0,2971.0,8068.0,14627.0,4123.0,10504.0,15604.0,4409.0,11195.0,15883.0,4336.0,11547.0,11998.0,3308.0,8690.0,3885.0,1028.0,2857.0,10139.0,2738.0,7401.0,5744.0,1598.0,4146.0,16167.0,4733.0,11434.0,8642.0,2696.0,5946.0,7525.0,2037.0,5488.0,5564.0,1711.0,3853.0,10603.0,3022.0,7581.0,9711.0,3986.0,5725.0,8301.0,3303.0,4998.0,1410.0,683.0,727.0,5187.0,1834.0,3353.0,4524.0,2152.0,2372.0,5175.0,3048.0,2127.0,3151.0,1773.0,1378.0,2024.0,1275.0,749.0,1710.0,887.0,823.0,3465.0,2161.0,1304.0,4777.0,1459.0,3318.0,3725.0,1058.0,2667.0,672.0,198.0,474.0,332.0,100.0,232.0,3040.0,865.0,2175.0,876.0,280.0,596.0,525.0,179.0,346.0,1609.0,501.0,1108.0,1223.0,373.0,850.0,971.0,295.0,1103.0,850.0,236.0,614.0,743.0,203.0,540.0,646.0,179.0,467.0,909.0,313.0,596.0,613.0,210.0,403.0,428.0,148.0,280.0,727.0,208.0,519.0,662.0,190.0,472.0,486.0,140.0,346.0,239.0,127.0,112.0,128.0,55.0,73.0,86.0,35.0,51.0
2020,91799.0,28071.0,63728.0,68630.0,19970.0,48660.0,16465.0,16416.0,6441.0,9975.0,8626.0,2798.0,5828.0,7790.0,3643.0,4147.0,56516.0,15250.0,41266.0,13165.0,3284.0,9881.0,8990.0,2294.0,6696.0,4175.0,990.0,3185.0,40643.0,11338.0,29305.0,27966.0,7919.0,20047.0,12677.0,3419.0,9258.0,23782.0,6631.0,17151.0,16861.0,4707.0,12154.0,19447.0,5245.0,14202.0,15338.0,4193.0,11145.0,4109.0,1052.0,3057.0,13903.0,3752.0,10151.0,5544.0,1493.0,4051.0,23837.0,6890.0,16947.0,14777.0,4402.0,10375.0,9060.0,2488.0,6572.0,11717.0,3461.0,8256.0,12120.0,3429.0,8691.0,12290.0,4810.0,7480.0,10771.0,4108.0,6663.0,1519.0,702.0,817.0,7983.0,2733.0,5250.0,4307.0,2077.0,2230.0,5597.0,3122.0,2475.0,3611.0,1931.0,1680.0,1986.0,1191.0,795.0,2387.0,1149.0,1238.0,3210.0,1973.0,1237.0,7095.0,1990.0,5105.0,5986.0,1584.0,4402.0,812.0,220.0,592.0,480.0,139.0,341.0,5393.0,1428.0,3965.0,711.0,230.0,481.0,474.0,160.0,314.0,2199.0,679.0,1520.0,1827.0,568.0,1259.0,1599.0,496.0,650.0,1089.0,299.0,790.0,988.0,277.0,711.0,901.0,251.0,650.0,1316.0,444.0,872.0,1022.0,351.0,671.0,856.0,293.0,563.0,1267.0,330.0,937.0,1156.0,292.0,864.0,1007.0,257.0,750.0,263.0,119.0,144.0,149.0,53.0,96.0,122.0,44.0,78.0
2021,106699.0,32398.0,74301.0,80411.0,23654.0,56757.0,15444.0,16706.0,6623.0,10083.0,9644.0,6393.0,3251.0,7062.0,230.0,6832.0,70601.0,19571.0,51030.0,9173.0,2372.0,6801.0,6783.0,1791.0,4992.0,2390.0,581.0,1809.0,53495.0,15087.0,38408.0,37682.0,10898.0,26784.0,15813.0,4189.0,11624.0,34429.0,9799.0,24630.0,19066.0,5288.0,13778.0,24486.0,6858.0,17628.0,19250.0,5418.0,13832.0,5236.0,1440.0,3796.0,18153.0,5071.0,13082.0,6333.0,1787.0,4546.0,32537.0,9218.0,23319.0,21371.0,6317.0,15054.0,11166.0,2901.0,8265.0,18986.0,5498.0,13488.0,13551.0,3720.0,9831.0,12499.0,5056.0,7443.0,10992.0,4307.0,6685.0,1507.0,749.0,758.0,8759.0,3180.0,5579.0,3740.0,1876.0,1864.0,5859.0,3343.0,2516.0,3767.0,2022.0,1745.0,2092.0,1321.0,771.0,2721.0,1347.0,1374.0,3138.0,1996.0,1142.0,7426.0,2311.0,5115.0,6312.0,1866.0,4446.0,655.0,206.0,449.0,414.0,136.0,278.0,5936.0,1755.0,4181.0,360.0,126.0,234.0,245.0,88.0,157.0,2472.0,852.0,1620.0,2067.0,709.0,1358.0,1945.0,660.0,1285.0,1157.0,384.0,773.0,1039.0,345.0,694.0,999.0,330.0,669.0,1502.0,541.0,961.0,1194.0,428.0,766.0,1103.0,389.0,714.0,1118.0,329.0,789.0,1020.0,292.0,728.0,932.0,272.0,660.0,333.0,185.0,148.0,172.0,83.0,89.0,145.0,72.0,73.0
